latitude,longitude
31,-83.4
31,-83.2
33.2,-97
34,-77.5
36.4,-83
36,-93.7
38,-86.1
36.4,-83
36.4,-83
41,-88.2
32.7,-96
35.9,-87
42,-88.2
38,-97.5
39,-97.1
41.7,-95
42,-97.6
30,-80.5
30,-80.5
41.7,-95
41.7,-95
39,-83.8
36.5,-81
34.1,-88
41,-83.8
42,-87.4
34.5,-89
33,-80.2
36.1,-94
35,-75.4
35,-75.4
38.1,-84
32.7,-96
41.6,-92
46.6,-70
46.6,-70
47.2,-97
45.5,-88
30,-80.5
38,-85.2
40.7,-90
40,-75.6
36,-94
45,-97.4
30,-80.5
