latitude,longitude
41.2,-92
34.5,-89
37,-93.9
36.4,-83
37,-90.1
39,-81.2
37,-85.6
40.8,-75
40,-104
33,-95.1
31.6,-90
38,-98.7
31,-90.5
31,-90.5
39.8,-75
40.8,-75
38,-86.4
37.7,-84
37,-91.7
32.7,-96
31.6,-90
42,-98.7
41,-94
31.6,-90
37,-83.4
41.8,-80
42,-87.7
43.8,-83
34.5,-83
43.8,-83
44,-71
34,-86.6
44.7,-97
32,-80.9
43,-77.5
37,-78.7
35.7,-82
45,-72.4
40.6,-92
26.4,-82
42,-96.6
45.6,-87
32.3,-89
