latitude,longitude
34.6,-87
34.3,-87
35,-87.3
36,-93.7
26.7,-80
41.8,-75
41.2,-76
41.2,-76
41.1,-75
44,-83.6
40,-97.5
41,-98
37,-91.5
45,-90.8
37,-91.7
37,-76.1
35.9,-76
38.9,-78
33.3,-87
35,-82
37.7,-79
40.7,-90
33,-96.9
33,-81.3
46.6,-99
44,-90
36,-96.1
41.7,-73
37,-99
37,-76.1
45.5,-91
31,-83
