latitude,longitude
31.6,-90
36.3,-96
40,-76.6
33,-83.2
34.5,-85
40,-82.7
34.9,-84
43.8,-83
38.7,-93
42.2,-75
36,-92.4
36.4,-83
37,-76
31.9,-93
41,-94
42.2,-75
33.9,-89
31,-85
30.7,-82
41,-98
41,-98
41,-92
39.8,-75
31,-85
32.7,-96
36.4,-83
41.3,-80
47.1,-92
47.1,-92
37.8,-97
38,-84.6
32.7,-81
32.7,-96
36.5,-77
31.2,-90
38.7,-93
34,-81
29.5,-81
31.6,-90
38,-79.3
38.3,-99
37,-83.4
41,-98.6
36.2,-81
32.7,-96
39.4,-75
35.4,-91
43,-77.5
38.6,-89
41.8,-85
29,-82.2
35,-92.8
43.8,-83
37.3,-76
