latitude,longitude
37,-92.9
37.6,-95
40,-83.8
40.7,-90
33.1,-82
36,-96.1
38.3,-90
41,-98
41,-93.6
35.9,-76
36.5,-77
45.8,-88
37,-85.9
31.8,-90
38,-101
38,-81.8
38.7,-93
36,-96.1
37,-91.7
41.4,-95
41,-98.6
31.2,-86
36,-80.5
45,-98.5
40,-75.5
39,-74.8
33.1,-81
37,-102
41,-95.9
37.8,-97
40,-75
41,-98.6
39,-86.5
44.9,-67
42,-97.4
41,-95.9
42.6,-98
