latitude,longitude
31,-85.5
31,-85
35.5,-97
32,-82
42.2,-71
31,-85.5
31,-85
40.7,-90
47,-89.5
41,-94
39.1,-78
43.8,-83
38.1,-84
34,-102
37.8,-97
30,-82.5
32.6,-90
42,-79.8
39.7,-75
35.9,-87
37,-85.9
39,-82.9
40.7,-79
42.8,-71
