latitude,longitude
44.5,-73
41,-92
35.5,-97
33.7,-99
33,-86.2
30,-80.5
41,-98
40,-93.3
36,-94
36.4,-83
41.7,-86
38.2,-93
35,-92.8
41.1,-75
33,-82.1
33.9,-89
33.9,-89
30,-81.6
30,-80.5
30.3,-83
29.5,-81
43.8,-83
37.8,-82
37,-91.7
40,-76.6
40.7,-90
42.5,-94
39.7,-89
41.4,-95
39.5,-84
38.4,-87
40.8,-75
46,-96.6
37.7,-84
42.8,-83
38,-98.7
41.8,-85
41.8,-75
35.5,-83
36,-82.1
43,-100
36,-96.1
41,-76.4
40,-87.8
45.3,-97
37.8,-97
40.7,-72
40.7,-72
43.8,-84
