latitude,longitude
39.87 , -89.92
40.0405 , -89.8767
39.72 , -89.92
36.6752 , -79.4313
41.53 , -89.28
30.4135 , -91.18
30.3563 , -91.1951
30.3464 , -91.0382
30.4221 , -90.979
30.3904 , -91.1188
30.3987 , -91.1088
30.4026 , -91.1179
30.3948 , -91.1311
30.5524 , -91.055
48.9283 , -119.3011
48.8189 , -119.6398
33.1807 , -100.1933
33.4505 , -101.6255
42.3177 , -77.3107
42.3372 , -77.2993
42.3748 , -77.345
43.0811 , -75.637
42.8199 , -73.9429
42.8211 , -73.944
42.8197 , -73.9475
43.01 , -75.04
43.0079 , -75.0412
43.0085 , -75.0428
43.0102 , -75.0407
42.5593 , -73.5162
42.5572 , -73.5099
42.5553 , -73.5108
42.5577 , -73.5177
43.2589 , -74.2327
43.3361 , -74.2769
43.3828 , -74.3248
43.389 , -74.2747
43.2611 , -74.2016
43.2449 , -74.201
43.2322 , -74.193
43.2336 , -74.1858
43.2458 , -74.1923
31.1894 , -93.3413
31.1895 , -93.3407
30.86 , -93.4
31.11 , -92.24
29.9647 , -93.8538
29.8388 , -93.9654
29.7844 , -94.3295
29.872 , -94.3196
30.0071 , -93.9866
30.06 , -93.8
30.1354 , -93.599
30.2231 , -93.608
30.2621 , -93.1393
30.1775 , -93.1615
30.0344 , -91.9663
30.0544 , -91.931
30.011 , -91.7893
29.962 , -91.8273
29.9461 , -92.1587
29.9843 , -92.1546
29.9472 , -92.1575
29.9839 , -92.155
30.0353 , -91.9657
30.053 , -91.9294
30.0131 , -91.7984
29.9589 , -91.8207
31.74 , -89.48
31.78 , -89.4
31.78 , -89.4
31.79 , -89.37
31.63 , -90.49
41.6838 , -73.5118
41.6821 , -73.5027
41.7171 , -73.48
41.7232 , -73.4828
41.7295 , -73.4773
41.7309 , -73.485
41.8397 , -73.1228
41.8355 , -73.1214
41.8356 , -73.1166
41.8401 , -73.1185
42.0368 , -73.2977
42.0351 , -73.2973
42.038 , -73.2905
42.0401 , -73.2926
43.0176 , -72.5562
43.0058 , -72.5447
43.0051 , -72.5474
