latitude,longitude
34.17,-94.31
34.02,-93.89
34.03,-94.33
34.04,-94.34
33.8,-93.39
33.7943,-93.4037
33.784,-93.3924
33.8012,-93.369
33.8066,-93.3831
33.7772,-93.5777
33.7805,-93.5666
33.7746,-93.5635
33.7723,-93.5753
33.8746,-93.5842
33.8693,-93.5845
33.8686,-93.5706
33.8738,-93.5711
33.7,-93.55
33.6941,-93.5509
33.694,-93.5405
33.6984,-93.5395
33.3617,-93.5864
33.3627,-93.5719
33.3519,-93.5714
33.3528,-93.5854
33.68,-93.76
33.6852,-93.7762
33.6427,-93.7992
33.641,-93.7796
33.93,-93.82
34.03,-94.74
33.9,-94.82
33.9,-94.8
33.9,-94.82
33.9,-94.82
33.9,-94.82
34.2,-94.67
34.2,-94.67
33.77,-94.57
32.79,-92.97
32.79,-92.87
32.79,-92.97
37.24,-94.43
38.67,-92.87
36.83,-94.37
38.21,-92.93
37.95,-91.72
37.27,-93.9
38.32,-92.58
36.87,-94.37
37.21,-93.48
36.87,-94.37
38.1,-92.82
36.88,-94.11
37.2,-93.29
36.99,-93.86
36.88,-93.98
37.27,-93.14
36.92,-93.87
37.27,-93.06
37.27,-93.04
37.34,-92.91
37.34,-92.91
36.73,-91.85
37.34,-92.91
37.39,-93.82
37.39,-92.83
36.98,-93.42
37.41,-93.55
37.02,-93.32
37.02,-93.21
37.02,-93.21
38.19,-91.95
37.07,-93.14
37.44,-92.09
37.25,-93.22
37.1,-92.45
37.09,-92.41
37.11,-92.41
37.12,-93.06
36.62,-93.45
36.7,-93.42
37.21,-93.27
37.04,-93.28
37.041,-93.275
37.0368,-92.9715
37.0353,-92.9507
36.6314,-93.4428
36.6261,-93.412
36.79,-94.06
37.27,-93.04
37.44,-91.92
37.34,-92.91
40.12,-90.57
40.229,-90.47
40.33,-89.4329
40.2855,-89.48
40.4507,-89.1103
40.48,-88.98
40.5345,-89
40.5507,-88.9596
40.48,-88.98
39.4366,-88.37
39.57,-90.24
39.0393,-88.7895
39.07,-88.75
39.02,-88.57
38.7,-88.48
39.63,-90.47
39.48,-88.1613
40.02,-90.43
39.0845,-88.37
39.05,-88.32
39.82,-89.4
40.07,-90.43
40.13,-90.37
40.3,-89.48
39.0393,-88.7105
35.8254,-93.526
35.9365,-93.0447
34.304,-86.4569
34.3023,-86.4579
34.3039,-86.4634
34.3486,-86.5034
36.8579,-81.6081
36.8592,-81.6053
36.8567,-81.6043
36.8561,-81.6054
37.0917,-81.8224
37.0918,-81.8198
37.0912,-81.8188
37.0906,-81.8208
36.9178,-81.6162
36.9178,-81.6155
36.9154,-81.6149
36.9152,-81.6155
36.8957,-81.6863
36.8954,-81.6868
36.8937,-81.6841
36.8947,-81.6845
37.1449,-81.7026
37.1419,-81.7013
37.1422,-81.6982
37.1453,-81.7014
37.1703,-81.5461
37.1678,-81.5461
37.1682,-81.5443
37.1716,-81.5439
37.1843,-81.6114
37.183,-81.6071
37.1836,-81.6071
37.1849,-81.6111
36.8236,-82.15
36.82,-82.1455
36.8164,-82.15
36.82,-82.1545
36.61,-82.17
36.6222,-82.1334
36.6,-82.1279
36.6,-82.2
36.7307,-82.2617
36.7409,-82.2489
36.7307,-82.1817
36.7222,-82.2333
36.3591,-80.6692
36.2988,-80.9665
36.4,-80.57
36.38,-80.47
36.15,-81.79
36.41,-80.39
36.3,-81.52
41.68,-83.4134
41.6855,-83.4001
41.4781,-83.0453
41.4937,-83.0242
41.203,-82.1513
41.28,-82.07
41.03,-83.65
41.08,-81.5
40.83,-83.28
41.28,-81.22
41.77,-81.05
41.07,-80.65
41.88,-80.8
41.53,-81.43
41.57,-81.55
41.25,-80.88
40.4,-82.48
41.0406,-83.6818
41.028,-83.6121
41.18,-83.68
35.12,-82.645
35.071,-82.606
35.07,-82.6
34.92,-82.3
35.053,-82.444
35.051,-82.417
34.82,-82.555
35.047,-82.09
34.98,-81.82
34.812,-82.305
34.811,-82.265
34.77,-82.317
34.643,-82.233
34.693,-82.193
34.68,-82.16
35.11,-81.29
34.557,-82.617
34.483,-82.703
34.31,-82.66
34.457,-82.191
34.469,-82.039
34.3,-82.55
34.185,-82.268
34.269,-82.279
34.163,-81.904
34.345,-82.086
34.321,-82.056
34.23,-82.1
35.161,-81.502
35.147,-81.451
38.9278,-97.8638
38.951,-97.8712
37.44,-96.55
37.47,-96.5382
37.02,-96.25
37.0257,-96.2444
38.87,-97.49
38.8762,-97.4898
37.44,-96.55
37.4434,-96.5491
38.57,-98.32
38.59,-98.34
38.37,-97.65
38.72,-98.23
38.74,-98.23
37.44,-96.77
37.07,-96.93
38.82,-98.12
38.8595,-98.1105
21.4249,-157.7644
21.425,-157.7637
21.4255,-157.7638
22.1398,-159.6623
46.0528,-118.8844
46.0829,-118.8556
45.9972,-121.2039
46.0161,-121.0886
45.8194,-121.0117
45.7312,-121.3001
45.714,-118.3708
45.6866,-118.3701
45.6516,-119.2401
45.8845,-119.3253
45.9034,-117.4487
45.9183,-117.4892
45.9923,-117.4081
45.9918,-117.3594
44.42,-118.95
44.4525,-119.2854
44.3986,-119.2923
44.3868,-118.927
44.8329,-119.6796
44.7276,-119.707
44.7098,-120.2042
44.8249,-120.1767
44.15,-120.42
44.1222,-120.4349
44.164,-120.5808
44.1931,-120.5674
30.5355,-91.55
30.53,-91.4
30.83,-91.22
30.87,-91.03
30.92,-90.8
30.9198,-90.5319
30,-90.48
29.8988,-90.391
30.85,-90.15
31.2424,-90.83
28.64,-89.79
30.05,-90.03
28.87,-90.48
28.21,-89.61
29.87,-89.67
28.21,-89.61
30.35,-89.09
30.27,-89.02
30.27,-89.02
30.21,-88.5
42.5,-94.18
42.4752,-94.1611
42.4792,-94.1906
42.543,-94.2191
42.5431,-94.1958
42.5008,-92.3152
31.63,-91.56
31.37,-91.9
31.55,-91.39
31.73,-91.09
31.6,-90.45
31.4076,-90.4672
31.49,-90.39
31.3542,-90.2486
31.5946,-89.8426
31.72,-89.52
31.39,-89.58
32.03,-89.2
31.21,-89.41
32.02,-88.78
21.4917,-158.2114
21.3894,-157.7472
21.1437,-157.2638
21.1448,-156.7419
20.9001,-157.0386
20.7665,-156.8518
20.8115,-156.6229
20.7757,-156.532
20.7998,-156.5092
20.8146,-156.612
20.8654,-156.3039
20.7632,-156.4536
20.0973,-155.5362
19.4253,-155.2313
36.169,-116.7696
21.3808,-157.9338
21.3795,-157.9346
21.3791,-157.9343
21.3807,-157.9333
21.9306,-159.6259
22.2155,-159.4048
20.9053,-157.0276
20.7562,-156.8765
21.1414,-157.2418
21.1601,-156.7447
