latitude,longitude
33.1951,-88.4207
33.0272,-88.4825
33.0318,-88.6501
33.2359,-88.6576
32.3359,-90.2342
32.2971,-90.2342
32.3008,-90.2015
32.3275,-90.2094
32.035,-90.64
31.9266,-90.6551
31.8928,-90.4587
32.018,-90.4662
32.6672,-89.3436
32.6943,-89.3434
32.6917,-89.4013
32.6661,-89.398
33.0782,-89.2584
33.2254,-89.0222
33.2285,-88.878
33.0836,-88.8753
33.642,-82.584
33.638,-82.529
33.55,-81.72
34.5083,-81.0015
35.18,-86.07
46.1389,-122.9053
46.1423,-122.9125
46.1333,-122.9168
46.1295,-122.909
46.1273,-122.9011
46.1331,-122.9497
46.1411,-122.9247
46.1406,-122.9037
45.92,-122.74
45.901,-122.7363
45.9268,-122.7192
45.936,-122.7233
46.2861,-122.9073
46.27,-122.9
46.2681,-122.9146
46.2839,-122.9159
46.3645,-123.8204
46.3799,-123.8187
46.3948,-123.8372
46.3903,-123.8465
46.337,-123.6295
46.3324,-123.6494
46.3267,-123.6422
46.333,-123.6276
46.6791,-123.6595
46.6678,-123.6717
46.6768,-123.6774
46.6836,-123.6716
45.9989,-122.3918
45.9932,-122.4014
46.3661,-123.8106
46.3629,-123.81
46.3451,-123.739
46.3328,-123.6628
46.6792,-123.7212
46.6615,-123.6886
45.5828,-122.3395
45.5862,-122.345
45.586,-122.3521
45.5828,-122.3528
45.9306,-122.7149
45.9174,-122.7266
45.9212,-122.7355
45.934,-122.7248
31.9306,-91.9017
31.9449,-91.8632
32.4983,-88.5795
32.5089,-88.5495
31.08,-88.23
31.4,-86.62
31.87,-88.2689
30.8428,-89.13
31.269,-88.032
31.2751,-88.0055
30.1776,-88.26
30.2277,-87.0215
40.2067,-87.4265
40.1589,-87.4498
40.1306,-87.4168
40.0634,-87.4333
40.0628,-87.3956
40.1414,-87.4011
40.2612,-87.2651
40.2685,-87.307
40.2067,-87.4265
40.1589,-87.4498
40.1306,-87.4168
40.0634,-87.4333
40.0628,-87.3956
40.1414,-87.4011
40.2612,-87.2651
40.2685,-87.307
40.2067,-87.4265
40.1589,-87.4498
40.1306,-87.4168
40.0634,-87.4333
40.0628,-87.3956
37.995,-76.465
37.9666,-75.8773
38.9864,-75.1135
39.1592,-75.4454
39.17,-75.45
38.4782,-75.1386
39.48,-75.03
39.48,-75.03
39.8503,-74.9455
39.65,-74.87
39.9958,-75.2382
36.9755,-121.8898
36.9753,-121.8872
36.9752,-121.8872
