latitude,longitude
37.1018,-121.1383
37.0831,-121.1018
36.5311,-120.4829
36.7067,-119.7732
43.437,-95.211
43.4313,-95.15
43.2364,-95.0967
43.2142,-95.15
43.25,-95.3588
43.25,-95.2694
42.9979,-94.9569
43.0089,-95.0666
42.88,-95.25
42.88,-95.3488
42.9077,-95.3413
42.9017,-95.25
42.9254,-95.3475
42.63,-95.6103
42.63,-95.6497
42.9109,-95.4741
40.44,-110.04
41.1,-112.08
40.67,-111.82
41.17,-112.04
40.64,-112.53
41.33,-112.86
39.92,-112.94
40.84,-112.01
41.15,-112.33
43.4844,-88.2618
43.18,-90.07
43.9136,-88.3038
43.8422,-88.3241
48.689,-116.2991
48.6881,-116.3013
48.6857,-116.2984
48.6873,-116.2948
47.42,-120.28
47.4197,-120.28
47.4197,-120.2797
47.42,-120.2797
47.6304,-120.2454
47.6235,-120.243
47.625,-120.2388
47.6305,-120.24
36.8954,-84.4949
36.6911,-84.47
36.8564,-84.2331
37.1017,-84.0538
37.1127,-84.0218
37.0441,-83.4026
37.0902,-83.2607
48.7011,-118.1633
48.6968,-118.1623
48.6993,-118.1592
48.7016,-118.1604
48.2778,-119.418
48.2737,-119.4145
48.2768,-119.4102
48.2789,-119.4127
39.35,-79.9739
39.2,-80.4
39.28,-80.35
39.7135,-85.8599
40.28,-85.88
40.1496,-85.7475
40.09,-85.69
40.28,-85.88
39.6676,-86.5228
39.7232,-86.1017
40.2589,-86.9022
40.2588,-86.9066
40.2586,-86.9066
40.2586,-86.9022
40.1701,-86.917
38.75,-87.33
38.66,-87.18
38.66,-87.17
38.66,-87.17
38.5502,-87.5072
38.72,-87.46
38.6382,-87.4285
38.68,-87.46
38.78,-87.31
38.6253,-87.4777
39.03,-87.0604
39.8447,-86.3896
32.5694,-93.2012
32.5715,-93.201
32.6203,-93.2737
32.619,-93.2737
32.6191,-93.272
32.6207,-93.272
32.7814,-93.0564
32.7831,-93.0562
32.7832,-93.0544
32.7813,-93.0549
32.2795,-93.8219
32.2839,-93.8238
32.2861,-93.7644
32.2776,-93.7657
32.5262,-93.5147
32.5487,-93.5113
32.5512,-93.488
32.5254,-93.4854
32.18,-93.3
32.1536,-93.3014
32.1649,-93.3859
32.1974,-93.3876
32.4699,-93.739
32.4622,-93.7377
32.3867,-93.8004
32.4888,-93.6832
32.4832,-93.6786
32.4843,-93.6656
32.4912,-93.6715
32.3497,-93.8296
32.343,-93.8282
32.343,-93.8265
32.3502,-93.8276
32.4443,-93.8423
32.4422,-93.8417
32.4423,-93.8403
32.4443,-93.8415
32.6136,-93.2891
32.6131,-93.2886
32.6138,-93.2877
32.6142,-93.2884
32.4776,-93.3266
32.4857,-93.3071
32.4799,-93.3012
32.4761,-93.324
32.536,-93.4187
32.5287,-93.418
32.5294,-93.4011
32.5369,-93.4008
32.6919,-93.241
32.6843,-93.2453
32.6833,-93.1969
32.6905,-93.1874
32.5072,-93.2825
32.5018,-93.283
32.5019,-93.2798
32.5073,-93.2794
32.5722,-93.2064
32.5704,-93.207
38.67,-77.25
38.6402,-77.2189
38.73,-76.54
38.9,-76.44
38.92,-76.36
38.68,-76.33
38.8614,-77.0719
38.86,-77.03
38.24,-76.83
38.9,-76.44
38.94,-76.44
38.57,-76.07
38.32,-76.45
38.87,-77.02
38.86,-77.03
38.6431,-77.2257
38.51,-77.3
38.97,-76.46
39.22,-76.53
39.25,-76.37
39.4,-76.04
38.73,-76.54
38.94,-76.44
38.9,-76.44
38.34,-76.99
38.31,-77.03
38.31,-76.93
38.23,-76.95
38.24,-76.83
66.073,-162.7528
66.066,-162.7679
66.0665,-162.7424
66.0721,-162.7372
34.62,-83.14
34.62,-83.14
35.13,-82.58
35.11,-82.56
35.08,-82.54
34.99,-82.85
34.91,-81.95
34.49,-83.19
34.58,-83.32
34.61,-83.58
35.76,-82.6
35.09,-80.85
35.49,-81.59
35.34,-81.48
35.27,-81.46
35.1,-80.78
35.11,-80.69
35.08,-80.66
35.71,-80.89
34.95,-83.02
34.73,-82.91
34.47,-82.52
34.71,-82.93
34.69,-82.88
34.48,-82.79
34.6,-82.47
34.7,-82.29
34.73,-82.25
35.26,-80.89
35.24,-80.86
34.79,-83.06
34.75,-83.04
34.74,-83.01
36.45,-92.82
36.16,-93.26
35.38,-92.21
34.54,-91.66
39.79,-86.29
26.181,-97.7643
26.201,-97.7565
36.75,-78.53
36.69,-78.49
36.69,-78.3
38.01,-78.28
37.5,-78.24
38.32,-75.63
32.29,-80.94
32.2974,-80.937
32.2964,-80.9341
32.2888,-80.9365
32.487,-80.988
38.13,-76.53
38.32,-76.45
38.04,-76.32
38,-76.47
38.03,-76.34
38.26,-76.18
38.29,-76.41
38.22,-76.04
37.97,-75.88
38.14,-75.79
38.51,-77.3
38.34,-76.99
38.57,-76.07
38.7054,-77.1281
38.42,-77.33
39.22,-76.53
39.27,-76.58
39.15,-76.39
38.69,-76.53
37.85,-78.82
37.77,-78.88
37.86,-78.81
37.92,-78.75
38.72,-77.47
38.69,-77.41
38.78,-77.39
38.69,-77.41
38.89,-77.3
38.68,-77.35
38.78,-77.32
38.68,-77.35
38.91,-77.35
38.69,-77.29
38.67,-77.34
38.91,-77.29
38.78,-77.27
38.95,-77.26
38.68,-77.23
38.67,-77.25
38.9,-77.26
38.94,-77.29
38.95,-77.26
38.64,-77.33
38.89,-77.16
38.89,-77.11
38.9,-77.13
38.9,-77.11
38.69,-77.29
26.4576,-98.0624
26.3013,-98.0729
26.5595,-99.1361
26.58,-98.87
